dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-12 19:00:11,Vw_golf_2_TÜV_neu_!!,privat,Angebot,1050,test,,2018,,0,golf,150000,0,,volkswagen,,2016-03-12 00:00:00,0,53567,2016-04-07 10:44:48
2016-03-31 19:50:19,!!!_Ford_Mondeo__mit_TÜV___das_ist_wichtig_Tausche__auch_!!!,privat,Angebot,500,control,kombi,2001,manuell,131,mondeo,150000,12,diesel,ford,nein,2016-03-31 00:00:00,0,66117,2016-04-06 14:17:56
2016-03-29 16:36:57,VW_Golf_1.8_Autogas_mit_Benzin_4_Tuere,privat,Angebot,699,control,limousine,1992,manuell,66,golf,150000,10,lpg,volkswagen,nein,2016-03-29 00:00:00,0,67065,2016-04-06 02:15:37
2016-04-05 10:54:41,opel_astra_f_cabriolet,privat,Angebot,999,control,cabrio,1994,manuell,115,astra,150000,3,benzin,opel,nein,2016-04-05 00:00:00,0,56070,2016-04-05 12:26:18
2016-04-03 15:49:38,Audi_A6_4B_4_2_V8,privat,Angebot,6250,test,limousine,2003,,299,a6,150000,3,benzin,audi,,2016-04-03 00:00:00,0,49733,2016-04-05 15:16:12
2016-03-17 14:52:07,Volkswagen_T2_Bus,privat,Angebot,10000,control,bus,1976,,0,transporter,5000,0,benzin,volkswagen,,2016-03-17 00:00:00,0,73479,2016-03-19 14:21:08
2016-03-23 23:57:07,Peugeot__F__206_mit_Motorschaden,privat,Angebot,300,control,kleinwagen,2001,manuell,0,,150000,5,benzin,peugeot,ja,2016-03-23 00:00:00,0,84579,2016-03-25 15:22:13
2016-03-30 13:53:41,BMW_635_CSi_!_Top_gepflegt_!_H_Kennz._!_TÜV_2017,privat,Angebot,16500,test,coupe,1983,manuell,218,6er,150000,10,benzin,bmw,nein,2016-03-30 00:00:00,0,42719,2016-04-01 08:18:11
2016-03-14 23:52:32,Ford_Focus_1.8__FFV__flexifuel_Style,privat,Angebot,6500,control,limousine,2007,manuell,125,focus,125000,9,andere,ford,nein,2016-03-14 00:00:00,0,97199,2016-04-05 11:51:03
2016-03-11 21:49:52,Corvette_Z06,privat,Angebot,49500,test,cabrio,2013,,0,,10000,6,benzin,sonstige_autos,nein,2016-03-11 00:00:00,0,79774,2016-03-13 04:45:42
2016-03-31 19:43:37,Renault_Modus,privat,Angebot,1200,control,,2016,manuell,75,modus,150000,0,benzin,renault,ja,2016-03-31 00:00:00,0,47546,2016-03-31 19:43:37
2016-03-21 23:53:36,Golf_Cabrio,privat,Angebot,1480,test,cabrio,2000,manuell,74,golf,150000,6,benzin,volkswagen,,2016-03-21 00:00:00,0,19246,2016-04-05 14:17:54
2016-03-26 21:37:36,Fiat_Punto_188_SX__97.000km__TÜV__8_Fach_Bereifung__MP3_Radio,privat,Angebot,1490,control,kleinwagen,2000,manuell,60,punto,100000,6,benzin,fiat,nein,2016-03-26 00:00:00,0,59557,2016-04-06 14:15:47
2016-03-30 20:41:10,Opel_Astra_1.7_CDTI_Caravan_DPF_Catch_me_now,privat,Angebot,3200,control,kombi,2008,manuell,110,astra,150000,5,diesel,opel,nein,2016-03-30 00:00:00,0,47495,2016-04-05 09:52:46
2016-04-04 10:53:57,Audi_A6_Avant_2.5_TDI_TÜV_10.2017,privat,Angebot,3250,control,kombi,2003,manuell,163,a6,150000,4,diesel,audi,nein,2016-04-04 00:00:00,0,40789,2016-04-06 12:17:40
2016-03-26 22:56:11,Volkswagen_Fox_1.2__KLIMA,privat,Angebot,3400,test,kleinwagen,2006,manuell,54,fox,70000,6,benzin,volkswagen,nein,2016-03-26 00:00:00,0,33790,2016-04-07 01:46:35
2016-03-28 14:53:30,Renault_Twingo_mit_Faltdach,privat,Angebot,1100,test,kleinwagen,2002,manuell,58,twingo,150000,5,benzin,renault,nein,2016-03-28 00:00:00,0,44623,2016-04-06 19:16:29
2016-03-25 15:51:40,Opel_Vectra_2.2_DTI,privat,Angebot,1750,test,limousine,2002,manuell,125,vectra,150000,4,diesel,opel,nein,2016-03-25 00:00:00,0,73431,2016-04-06 20:16:15
2016-03-29 21:38:39,VW_Passat_2l_TDI_DSG_Automatik,privat,Angebot,3300,test,kombi,2006,automatik,140,passat,150000,11,diesel,volkswagen,nein,2016-03-29 00:00:00,0,33775,2016-03-31 15:16:54
2016-04-02 12:39:02,Chevrolet_Matiz_0.8_SE,privat,Angebot,1350,test,kleinwagen,2005,manuell,52,matiz,150000,6,benzin,chevrolet,ja,2016-04-02 00:00:00,0,91207,2016-04-06 10:17:28
2016-04-04 10:46:55,Fiat_Panda_1.2_4x4_Climbing,privat,Angebot,8250,control,kleinwagen,2012,manuell,69,panda,80000,2,benzin,fiat,nein,2016-04-04 00:00:00,0,42555,2016-04-06 11:45:34
2016-03-24 21:50:08,Vw_beetle_highline_2_0_l_lederausstattung_+++,privat,Angebot,2500,test,kleinwagen,2000,manuell,115,beetle,150000,1,benzin,volkswagen,nein,2016-03-24 00:00:00,0,7987,2016-04-05 17:17:10
2016-03-16 03:03:22,Audi_A6_Avant_2.5_TDI_GRÜNE_Plakette_VOLL,privat,Angebot,3999,test,kombi,2004,automatik,163,a6,150000,3,diesel,audi,nein,2016-03-16 00:00:00,0,18442,2016-04-05 23:16:34
2016-03-31 21:59:23,Mercedes_Benz_ML_63_AMG_4Matic_7G_TRONIC,privat,Angebot,21500,test,suv,2007,automatik,510,m_klasse,150000,4,lpg,mercedes_benz,nein,2016-03-31 00:00:00,0,33178,2016-04-06 17:45:19
2016-03-23 09:54:26,BMW_118i,privat,Angebot,7000,test,limousine,2007,manuell,143,1er,150000,9,benzin,bmw,nein,2016-03-23 00:00:00,0,85375,2016-03-29 02:16:45
2016-03-12 12:40:29,Renault_Grand_Scenic__7_Sitzer__EURO_4,privat,Angebot,2950,test,bus,2005,manuell,131,andere,150000,6,diesel,renault,nein,2016-03-12 00:00:00,0,91781,2016-03-17 10:17:56
2016-03-18 21:06:25,Hyundai_i20,privat,Angebot,4850,control,kleinwagen,2010,manuell,77,i_reihe,100000,12,benzin,hyundai,,2016-03-18 00:00:00,0,65936,2016-03-20 08:35:03
2016-03-10 14:45:46,Fiat_Punto_1.2,privat,Angebot,1100,test,kleinwagen,2000,manuell,60,punto,60000,6,benzin,fiat,nein,2016-03-10 00:00:00,0,87600,2016-03-11 02:16:04
2016-03-20 04:36:43,Opel_Vectra_2_2_GTS_Tuev_12/2017,privat,Angebot,3600,control,limousine,2003,manuell,147,vectra,125000,4,benzin,opel,nein,2016-03-20 00:00:00,0,90439,2016-03-25 06:45:16
2016-04-02 18:37:34,Volkswagen_Golf_1.4_Comfortline,privat,Angebot,7750,control,limousine,2009,manuell,80,golf,125000,9,benzin,volkswagen,nein,2016-04-02 00:00:00,0,57392,2016-04-06 18:16:04
2016-03-11 18:38:42,VW_Polo_1.2_*sehr_gepflegter_Zustand*,privat,Angebot,2950,test,kleinwagen,2004,manuell,54,polo,90000,12,benzin,volkswagen,,2016-03-11 00:00:00,0,41812,2016-03-12 23:16:58
2016-04-02 19:50:28,Opel_corsa_Unfallfahrzeug,privat,Angebot,400,test,,2017,manuell,65,corsa,150000,3,benzin,opel,ja,2016-04-02 00:00:00,0,56479,2016-04-06 11:46:50
2016-03-08 08:56:07,BMW_520d_Touring_Aut.___NAVI___AHK___Scheckheft,privat,Angebot,6880,test,kombi,2007,automatik,150,5er,150000,9,diesel,bmw,nein,2016-03-08 00:00:00,0,83236,2016-03-09 07:15:46
2016-03-27 14:51:02,Volkswagen_Golf_Plus_DSG_Navi,privat,Angebot,5600,control,bus,2008,automatik,140,golf,150000,7,diesel,volkswagen,nein,2016-03-27 00:00:00,0,42281,2016-04-07 11:45:06
2016-03-07 07:55:46,Volkswagen_Golf_1.2TSI_BlueMotion_Technology_DSG_NEUWAGENGARANTIE,privat,Angebot,10550,test,limousine,2012,automatik,105,golf,60000,10,benzin,volkswagen,nein,2016-03-07 00:00:00,0,44309,2016-03-22 01:18:19
2016-03-13 14:23:08,Mercedes_Benz_A_180__BlueEFFICIENCY_,privat,Angebot,17500,test,limousine,2013,manuell,122,a_klasse,40000,11,benzin,mercedes_benz,nein,2016-03-13 00:00:00,0,55481,2016-04-06 00:15:30
2016-03-22 13:45:05,Seat_Ibiza_1.4,privat,Angebot,999,control,kleinwagen,1999,manuell,60,ibiza,150000,4,benzin,seat,nein,2016-03-22 00:00:00,0,73340,2016-03-31 09:44:37
2016-03-12 16:56:46,Opel_Astra_Automatik,privat,Angebot,3400,control,,2018,,0,astra,150000,8,benzin,opel,nein,2016-03-12 00:00:00,0,44789,2016-03-23 08:47:00
2016-03-15 09:38:21,Opel_Astra_Kombi_mit_Anhaengerkupplung,privat,Angebot,2000,control,kombi,1998,manuell,115,astra,150000,12,benzin,opel,nein,2016-03-15 00:00:00,0,86859,2016-04-05 17:21:46
2016-03-25 18:56:32,Citroen__c1,privat,Angebot,2350,test,,2006,,0,c1,5000,0,andere,citroen,,2016-03-25 00:00:00,0,26123,2016-04-07 00:46:08
2016-04-01 19:49:57,Astra_Gsi_C20let_3xxPs_Eds_F28,privat,Angebot,6250,control,,2016,manuell,310,astra,150000,0,,opel,,2016-04-01 00:00:00,0,58809,2016-04-03 16:47:23
2016-03-20 23:45:11,Audi_A4_1.8,privat,Angebot,2700,control,limousine,1999,manuell,125,a4,125000,7,benzin,audi,nein,2016-03-20 00:00:00,0,57072,2016-04-07 09:45:41
2016-03-28 12:38:16,Opel_Corsa_Grand_Slam,privat,Angebot,500,test,kleinwagen,1995,manuell,45,corsa,150000,5,benzin,opel,nein,2016-03-28 00:00:00,0,85748,2016-03-30 02:46:26
2016-03-30 12:58:13,Smart_smart_fortwo_cabrio_pulse_micro_hybrid_drive,privat,Angebot,5555,control,cabrio,2010,automatik,71,fortwo,90000,3,benzin,smart,nein,2016-03-30 00:00:00,0,85540,2016-04-07 04:15:52
2016-03-12 18:44:27,Mercedes_Benz_A_160_BlueEFFICIENCY_Avantgarde,privat,Angebot,8450,test,limousine,2010,manuell,95,a_klasse,70000,12,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,21465,2016-04-07 11:44:22
2016-03-15 13:58:27,Opel_Astra_G_Cabrio,privat,Angebot,2750,control,cabrio,2001,manuell,147,astra,150000,9,benzin,opel,,2016-03-15 00:00:00,0,44359,2016-04-06 04:45:01
2016-03-09 01:38:20,Opel_corsa_b_tuev_3.2018,privat,Angebot,650,control,kleinwagen,1997,manuell,45,corsa,150000,1,benzin,opel,nein,2016-03-08 00:00:00,0,48683,2016-03-12 13:45:24
2016-03-15 13:52:38,Ford_Focus_Trend,privat,Angebot,680,control,limousine,2000,manuell,75,focus,150000,5,benzin,ford,nein,2016-03-15 00:00:00,0,67661,2016-04-06 03:16:12
2016-03-30 18:58:27,Opel_Corsa_B___________AHK,privat,Angebot,444,test,kleinwagen,1995,manuell,45,corsa,150000,1,benzin,opel,nein,2016-03-30 00:00:00,0,58452,2016-04-01 13:45:31
2016-03-24 20:46:31,Peugeot_207_75,privat,Angebot,4650,test,kleinwagen,2009,manuell,73,2_reihe,70000,10,benzin,peugeot,nein,2016-03-24 00:00:00,0,50674,2016-03-24 20:46:31
2016-03-14 15:49:16,Kia_Rio_1.4_EX,privat,Angebot,4450,control,kleinwagen,2007,manuell,97,rio,70000,6,benzin,kia,nein,2016-03-14 00:00:00,0,45892,2016-03-14 15:49:16
2016-03-29 13:56:25,Nissan_Micra_1.2_Tuev_Neu_Maerz_2018_OHNE_MÄNGEL_Top_Zustand,privat,Angebot,1999,control,kleinwagen,2003,manuell,65,micra,80000,6,benzin,nissan,nein,2016-03-29 00:00:00,0,70376,2016-03-29 13:56:25
2016-03-05 15:43:56,Opel_Zafira_1.7_CDT_AHK_Regen_Lichtsensor__unfallfrei,privat,Angebot,9650,control,bus,2011,manuell,110,zafira,100000,3,diesel,opel,nein,2016-03-05 00:00:00,0,49477,2016-03-06 03:44:26
2016-03-11 15:37:14,W124_320_E_TÜV_03/2017_5_Gang_Automatik_KLIMA,privat,Angebot,2700,test,limousine,1992,automatik,220,e_klasse,150000,12,benzin,mercedes_benz,,2016-03-11 00:00:00,0,71706,2016-03-16 03:16:36
2016-03-22 12:55:10,Peugeot_806_HDi_je_parle_francais_la_110,privat,Angebot,2200,control,bus,2000,manuell,0,andere,150000,3,diesel,peugeot,nein,2016-03-22 00:00:00,0,54296,2016-03-26 13:46:26
2016-03-29 18:51:58,Schlachte_Golf_4._89.000_KM._Blau_1.4_16V,privat,Angebot,1,control,,2000,,75,golf,90000,3,benzin,volkswagen,,2016-03-29 00:00:00,0,78588,2016-04-06 04:45:50
2016-03-08 23:53:58,Volkswagen_Fox_zu_verkaufen._Top_Zustand,privat,Angebot,4500,control,,2016,,0,fox,60000,10,,volkswagen,,2016-03-08 00:00:00,0,41466,2016-04-06 23:17:29
2016-03-08 19:48:23,Mercedes_Benz_A_140__2.Hand_Scheckheft_gepfl.,privat,Angebot,3850,test,limousine,2004,automatik,82,a_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,59348,2016-03-21 03:46:22
2016-04-04 12:43:25,Volkswagen_Touareg_3.0_V6_TDI_DPF_Aut._Individual,privat,Angebot,15500,control,suv,2008,automatik,239,touareg,150000,4,diesel,volkswagen,nein,2016-04-04 00:00:00,0,45355,2016-04-06 13:44:33
2016-03-18 12:48:27,Corvette_C1_1959_top_Zustand,privat,Angebot,90500,control,cabrio,1959,automatik,295,andere,90000,7,benzin,chevrolet,nein,2016-03-18 00:00:00,0,94032,2016-04-03 21:17:33
2016-03-26 21:49:45,Alfa_Giulietta_2.0_JTDm_mit_QV_Ausstattung,privat,Angebot,13950,control,andere,2011,manuell,140,,60000,11,diesel,alfa_romeo,nein,2016-03-26 00:00:00,0,86830,2016-04-06 14:15:39
2016-03-29 18:45:21,BMW_530D_E39,privat,Angebot,3400,control,limousine,2002,automatik,193,5er,150000,12,diesel,bmw,,2016-03-29 00:00:00,0,24143,2016-04-06 04:17:16
2016-03-29 20:06:18,Seat_Ibiza_SC_1.4_TSI_DSG_Cupra,privat,Angebot,11500,control,kleinwagen,2010,automatik,179,ibiza,50000,11,benzin,seat,nein,2016-03-29 00:00:00,0,60596,2016-04-06 09:17:57
2016-03-11 10:52:49,BMW_323i._e_21_Gesucht__In_jeden_Zustand_,privat,Angebot,0,test,,1985,,0,3er,150000,0,,bmw,,2016-03-11 00:00:00,0,85051,2016-03-11 11:41:09
2016-03-26 15:48:15,Dacia_Logan_MCV_1.5_dCi,privat,Angebot,2800,test,kombi,2007,manuell,68,logan,150000,6,diesel,dacia,nein,2016-03-26 00:00:00,0,64859,2016-04-06 04:15:35
2016-04-01 21:46:55,Vw_polo_tuf_04_2016,privat,Angebot,120,test,kleinwagen,1995,manuell,0,polo,150000,0,benzin,volkswagen,,2016-04-01 00:00:00,0,68309,2016-04-01 21:46:55
2016-04-04 13:48:25,Mercedes_Benz_E220_|_220_E_|_TÜV_03/2017_|_w124_|_E_Klasse,privat,Angebot,1490,control,limousine,1992,automatik,136,e_klasse,150000,2,benzin,mercedes_benz,nein,2016-04-04 00:00:00,0,13349,2016-04-06 15:16:20
2016-03-10 10:54:55,Vw_Caddy_1_9_sdi,privat,Angebot,650,test,kombi,2000,manuell,75,caddy,150000,6,diesel,volkswagen,,2016-03-10 00:00:00,0,38259,2016-03-10 11:44:13
2016-04-01 13:50:10,Suzuki_Vitara_1_6_L_Benziner,privat,Angebot,1199,control,suv,1992,manuell,80,andere,150000,5,benzin,suzuki,nein,2016-04-01 00:00:00,0,35039,2016-04-07 00:16:16
2016-03-08 18:51:16,Mazda_626_als_Ersatzteilespender_oder_Wiederaufbau,privat,Angebot,350,test,kombi,1998,manuell,0,6_reihe,150000,0,benzin,mazda,ja,2016-03-08 00:00:00,0,54655,2016-04-07 14:56:13
2016-03-21 07:37:10,Alfa_Romeo_Spiber,privat,Angebot,3200,control,cabrio,2001,manuell,150,spider,150000,6,,alfa_romeo,,2016-03-21 00:00:00,0,24939,2016-03-31 08:18:09
2016-03-29 17:56:01,KIA_OPIRUS_3_5_V6_EX,privat,Angebot,4000,control,limousine,2004,manuell,203,andere,150000,9,lpg,kia,nein,2016-03-29 00:00:00,0,23558,2016-04-06 03:45:27
2016-03-13 22:46:52,Renault__Megane__Grandtour_Exception_2_0_dci_Scheckheft_blau,privat,Angebot,6450,control,kombi,2006,manuell,150,megane,125000,9,diesel,renault,nein,2016-03-13 00:00:00,0,25715,2016-04-06 19:17:57
2016-04-03 16:06:23,Opel_Corsa_1.2_16V_Comfort_Tuev/AU_neu,privat,Angebot,1690,test,kleinwagen,2001,manuell,75,corsa,150000,10,benzin,opel,nein,2016-04-03 00:00:00,0,63263,2016-04-06 22:46:14
2016-03-09 23:46:25,Volkswagen_Passat_2.5_TDI_V6_4Motion_Highline,privat,Angebot,1750,test,limousine,2002,automatik,150,passat,150000,12,diesel,volkswagen,nein,2016-03-09 00:00:00,0,90768,2016-04-07 09:17:11
2016-03-08 19:38:37,Mercedes_Benz_A_140_Classic_Klima_Scheckheft_DB_TÜV_neu,privat,Angebot,2990,test,limousine,2001,automatik,82,a_klasse,70000,3,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,23968,2016-03-15 07:44:28
2016-04-02 18:42:54,Astra_cabrio,privat,Angebot,1299,control,,2016,manuell,75,astra,150000,5,,opel,nein,2016-04-02 00:00:00,0,59425,2016-04-02 18:42:54
2016-03-24 18:55:31,Audi_A4_Avant_1_8_Lichtpaket__Benzin__MMI__Xenon__Leder,privat,Angebot,11000,test,kombi,2010,automatik,0,a4,150000,1,benzin,audi,nein,2016-03-24 00:00:00,0,24837,2016-04-07 13:15:53
2016-03-19 07:51:18,Vw_lupo_1.0_klima_servo_1_Jahr_TÜV,privat,Angebot,1000,test,kleinwagen,2000,manuell,50,lupo,150000,2,benzin,volkswagen,nein,2016-03-19 00:00:00,0,65824,2016-04-06 23:46:32
2016-03-20 20:45:27,Microcar_MC1,privat,Angebot,3950,test,kleinwagen,2004,automatik,5,,70000,5,diesel,sonstige_autos,nein,2016-03-20 00:00:00,0,90562,2016-04-03 04:17:08
2016-03-25 11:49:12,Opel_Omega_mit_Hagelschaden,privat,Angebot,650,test,kombi,2000,manuell,144,omega,150000,4,benzin,opel,ja,2016-03-25 00:00:00,0,72820,2016-04-06 12:44:35
2016-04-02 21:54:46,CITREON_JUMPER_2_2_2010_LKW__KASTEN_HOCH_UND_LANG_TOP,privat,Angebot,5500,test,andere,2010,manuell,120,andere,150000,7,diesel,citroen,nein,2016-04-02 00:00:00,0,7545,2016-04-02 22:44:37
2016-03-29 14:54:44,Citroeen_Xara_1_4_inklusive_Neu_TÜV/AU,privat,Angebot,1299,test,coupe,1998,manuell,75,andere,150000,9,benzin,citroen,nein,2016-03-29 00:00:00,0,13435,2016-04-06 01:15:42
2016-03-27 18:43:25,Passat_fuer_ausschalten,privat,Angebot,1300,control,,2017,manuell,150,,150000,10,,volkswagen,nein,2016-03-27 00:00:00,0,70374,2016-04-05 15:15:29
2016-04-02 17:54:29,VW_Touran_1.9_TDI_United,privat,Angebot,5800,control,bus,2007,manuell,105,,150000,11,diesel,volkswagen,ja,2016-04-02 00:00:00,0,31319,2016-04-04 15:47:39
2016-03-25 17:52:18,Mercedes_Benz_C_180_T_Kompressor_Automatik_Elegance,privat,Angebot,7600,test,kombi,2004,automatik,143,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,27777,2016-04-06 23:17:08
2016-03-26 17:39:51,Volkswagen_Golf_Variant_1.4_TSI_DSG_Highline_Xenon_Panorama,privat,Angebot,13499,control,kombi,2010,automatik,160,golf,60000,4,benzin,volkswagen,nein,2016-03-26 00:00:00,0,4107,2016-04-06 06:16:08
2016-03-08 19:55:56,Daihatsu_Cuore_1.0_Top,privat,Angebot,1490,test,kleinwagen,2007,manuell,58,cuore,150000,3,benzin,daihatsu,nein,2016-03-08 00:00:00,0,44145,2016-03-12 21:44:17
2016-03-12 14:39:17,Volkswagen_Golf_1.4_Tour,privat,Angebot,5500,test,limousine,2007,manuell,80,golf,125000,7,benzin,volkswagen,nein,2016-03-12 00:00:00,0,31246,2016-04-06 23:17:03
2016-04-04 10:57:55,BMW_318i,privat,Angebot,2350,control,limousine,2003,manuell,143,3er,150000,4,benzin,bmw,nein,2016-04-04 00:00:00,0,65558,2016-04-05 12:14:20
2016-03-31 13:54:11,Ford_C_Max,privat,Angebot,3000,control,,2016,manuell,0,c_max,150000,3,diesel,ford,,2016-03-31 00:00:00,0,16348,2016-04-06 07:15:49
2016-03-24 16:46:05,VW_golf_1_4_4_tuer,privat,Angebot,1950,control,,2017,manuell,0,,150000,7,benzin,volkswagen,nein,2016-03-24 00:00:00,0,70376,2016-03-30 18:16:07
2016-03-12 16:48:12,Ford_S_Max_2.0_TDCi_DPF_Aut._Trend,privat,Angebot,6350,control,bus,2009,automatik,140,s_max,150000,10,diesel,ford,nein,2016-03-12 00:00:00,0,45699,2016-04-07 06:45:53
2016-04-02 16:30:52,Mazda_Premacy_1.9_TÜV_NEU,privat,Angebot,750,control,bus,1999,manuell,101,andere,150000,12,benzin,mazda,nein,2016-04-02 00:00:00,0,55128,2016-04-02 17:45:49
2016-03-27 19:52:13,Opel_Vectra_1_6,privat,Angebot,1500,control,limousine,1998,automatik,101,vectra,150000,8,benzin,opel,nein,2016-03-27 00:00:00,0,44809,2016-03-31 01:45:53
2016-04-01 22:51:18,Audi_A4_1.8_T_quattro,privat,Angebot,8500,test,limousine,2003,manuell,300,a4,150000,3,benzin,audi,nein,2016-04-01 00:00:00,0,18573,2016-04-05 21:45:11
2016-04-04 02:02:24,Audi_A6Mit_AHK,privat,Angebot,4300,control,kombi,2003,automatik,179,a6,150000,5,,audi,,2016-04-04 00:00:00,0,21149,2016-04-06 08:45:28
2016-03-07 21:55:49,Fiat_Marea_100_16V_Weekend_SX,privat,Angebot,850,control,kombi,2001,manuell,103,andere,125000,3,benzin,fiat,nein,2016-03-07 00:00:00,0,20146,2016-04-06 10:46:18
2016-04-03 21:37:38,Mercedes_Benz_A_160_Blue_Efficiency,privat,Angebot,6700,test,limousine,2009,manuell,95,a_klasse,70000,10,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,74235,2016-04-05 22:18:19
2016-03-30 07:54:22,Audi_A3,privat,Angebot,29980,control,limousine,2013,manuell,150,a3,50000,9,diesel,audi,nein,2016-03-30 00:00:00,0,59846,2016-04-06 23:46:17
2016-03-21 21:46:45,Opel_Corsa_1.2_16V___2_HAND__KLIMA__8_FACH_TÜV_NEU!!!,privat,Angebot,2238,control,kleinwagen,2003,manuell,75,corsa,125000,5,benzin,opel,nein,2016-03-21 00:00:00,0,1067,2016-03-24 11:46:38
2016-04-01 17:47:30,Bmw_e36_316i_compact_viel_neu....,privat,Angebot,250,test,kleinwagen,1994,manuell,102,3er,150000,0,benzin,bmw,,2016-04-01 00:00:00,0,52393,2016-04-05 13:15:55
2016-03-26 10:37:21,BMW_coupe,privat,Angebot,3350,test,coupe,1997,manuell,170,3er,150000,11,benzin,bmw,nein,2016-03-26 00:00:00,0,83024,2016-03-26 11:41:18
2016-03-05 16:45:59,Renault_Modus_1.5_dCi_Bj_2005__220000_km_TÜV_NEU,privat,Angebot,2000,control,bus,2005,manuell,86,modus,150000,6,diesel,renault,nein,2016-03-05 00:00:00,0,13439,2016-04-07 07:17:06
2016-03-19 18:38:15,Top_gepflegter_Audi_A6_Avant_S_Line_2.0_TDI_/_AHK_Standheizung,privat,Angebot,14500,test,kombi,2007,manuell,140,a6,100000,3,diesel,audi,nein,2016-03-19 00:00:00,0,94060,2016-04-07 05:17:33
2016-03-12 12:06:22,Audi_A2_1.4__TÜV+_Zahnriemen_NEU,privat,Angebot,4199,control,kleinwagen,2002,manuell,75,a2,150000,1,benzin,audi,nein,2016-03-12 00:00:00,0,56235,2016-04-06 17:16:45
2016-03-29 15:38:17,SEAT_Ibiza__TÜV_neu_nichtraucher__scheckheft_gepflegt__23500_km,privat,Angebot,6999,control,kleinwagen,2009,manuell,85,ibiza,30000,4,benzin,seat,nein,2016-03-29 00:00:00,0,1744,2016-04-06 01:15:34
2016-03-23 20:52:50,VW_Polo_1.2_Trendline_Klima/_Scheckheftgepflegt/_TÜV_NEU,privat,Angebot,4490,test,kleinwagen,2008,manuell,60,polo,100000,11,benzin,volkswagen,nein,2016-03-23 00:00:00,0,1993,2016-03-29 16:45:23
2016-03-20 20:42:07,BMW_X6_xDrive30d_M_Sportpaket_Garantie_bis_2018,privat,Angebot,43900,test,limousine,2013,automatik,245,x_reihe,40000,4,diesel,bmw,nein,2016-03-20 00:00:00,0,50859,2016-04-07 04:46:53
2016-03-05 14:06:49,Audi_A5_Cabrio_1.8_TFSI,privat,Angebot,21950,test,cabrio,2010,manuell,160,a5,90000,5,benzin,audi,nein,2016-03-05 00:00:00,0,65474,2016-03-06 11:08:40
2016-04-02 08:51:27,Mazda_323_Sporty,privat,Angebot,1200,control,kleinwagen,2002,manuell,90,3_reihe,150000,4,benzin,mazda,,2016-04-02 00:00:00,0,6132,2016-04-06 07:15:25
2016-03-23 10:50:58,Mercedes_Benz_E_220_T_CDI_Automatik_Classic,privat,Angebot,8100,control,kombi,2004,automatik,150,e_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-23 00:00:00,0,76872,2016-04-07 12:16:23
2016-03-18 18:47:36,BMW_530i_Touring,privat,Angebot,12650,control,kombi,2006,manuell,258,5er,150000,6,benzin,bmw,nein,2016-03-18 00:00:00,0,96114,2016-04-05 22:45:26
2016-04-01 12:49:18,Solides_Auto,privat,Angebot,2400,test,kombi,1997,manuell,125,passat,150000,7,benzin,volkswagen,nein,2016-04-01 00:00:00,0,88161,2016-04-07 09:17:47
2016-03-14 01:39:39,Seat_Ibiza_weiss_sparsam_8_fach_bereift,privat,Angebot,5250,control,,2017,manuell,84,ibiza,70000,4,,seat,nein,2016-03-13 00:00:00,0,99762,2016-03-14 06:42:10
2016-03-17 18:52:52,Audi_A3_1.8_TFSI_Ambition_S_Line_Xenon,privat,Angebot,14500,control,limousine,2009,manuell,160,a3,70000,3,benzin,audi,,2016-03-17 00:00:00,0,73525,2016-04-07 06:16:47
2016-04-04 09:57:39,Peugeot_206_cc,privat,Angebot,1950,control,,2016,manuell,0,2_reihe,150000,10,benzin,peugeot,nein,2016-04-04 00:00:00,0,44141,2016-04-06 11:44:55
2016-03-24 10:58:40,Tausche_BMW_top_Zustand,privat,Angebot,0,test,,2016,automatik,197,3er,150000,12,diesel,bmw,nein,2016-03-24 00:00:00,0,99867,2016-03-25 19:46:09
2016-03-08 10:49:40,Mercedes_Benz_E350_CGI_Coupé_AMG_|_LEDER_|_SCHIEBEDACH_|_TÜV,privat,Angebot,24900,test,coupe,2009,automatik,292,e_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,30453,2016-03-12 01:16:12
2016-03-10 12:54:34,Volkswagen_Golf_Plus_1.9_TDI,privat,Angebot,4300,test,limousine,2007,manuell,90,golf,150000,2,diesel,volkswagen,nein,2016-03-10 00:00:00,0,60486,2016-03-16 08:17:23
2016-03-27 15:44:25,Smart_smart_fortwo_coupe,privat,Angebot,2250,control,kleinwagen,2006,,61,fortwo,80000,11,benzin,smart,nein,2016-03-27 00:00:00,0,66907,2016-03-27 15:44:25
2016-03-20 12:06:18,Audi_A4_Avant_2.0_TDI_DPF_Ambiente,privat,Angebot,10550,test,kombi,2008,manuell,143,a4,125000,9,diesel,audi,nein,2016-03-20 00:00:00,0,65549,2016-03-27 00:46:19
